ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,Site Name,Elect Cons (kWh),Elect CO2 (tonnes),Gas Cons (kWh),Gas CO2 (tonnes),Total CO2 (tonnes),Total kWh
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Queensview Multistorey,143899,77.849359,0,0,77.849359,143899
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Rosemont,37539,20.308599,328475.08,60.30802469,80.61662369,366014.08
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Royds Court,37789,20.443849,19133.31,3.512875716,23.95672472,56922.31
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Rycroft Green,111389,60.261449,0,0,60.261449,111389
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Sherburn Court,122137,66.076117,0,0,66.076117,122137
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Sir Karl Cohen Square,153596,83.095436,0,0,83.095436,153596
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - St Augustines Court,74551,40.332091,220820.48,40.54264013,80.87473113,295371.48
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - St Matthias Court,40839,22.093899,130587.71,23.97590356,46.06980256,171426.71
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Stanningley Court,63937,34.589917,165881.34,30.45581402,65.04573102,229818.34
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Stoney Rock Court ,61401,33.217941,173430.43,31.84182695,65.05976795,234831.43
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Stratford Court ,131534,71.159894,0,0,71.159894,131534
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Supported Housing - 17 Prosper Street,323,0.174743,-1981.55,-0.36381258,-0.18906958,-1658.55
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Supported Housing - 18 Prosper Street,0,0,7951.8,1.45995048,1.45995048,7951.8
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Supported Housing - 19 Prosper Street,0,0,9801.07,1.799476452,1.799476452,9801.07
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Supported Living - 27 Moorland Drive,12316,6.662956,65779.86,12.0771823,18.7401383,78095.86
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Temple Lawn,4484,2.425844,9801.202555,1.799500789,4.225344789,14285.20256
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - The Crescent,2739,1.481799,29477.55,5.41207818,6.89387718,32216.55
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - The Elders,16473,8.911893,0,0,8.911893,16473
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - The Grove,57138,30.911658,353025.27,64.81543957,95.72709757,410163.27
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Thornhill Court,61454,33.246614,211307.63,38.79608087,72.04269487,272761.63
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Union Court,48146,26.046986,414007.67,76.01180821,102.0587942,462153.67
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Valley Ridge,8539,4.619599,69420.27,12.74556157,17.36516057,77959.27
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Wayland Croft,10051,5.437591,23144.54,4.249337544,9.686928544,33195.54
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Westerton Close,8859,4.792719,22632.13,4.155259068,8.947978068,31491.13
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Wharfedale Court,36612,19.807092,44315.15,8.13626154,27.94335354,80927.15
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Whingate Court,71361,38.606301,152128.5,27.9307926,66.5370936,223489.5
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - White Laithe Court,144129,77.973789,0,0,77.973789,144129
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Whiteley Croft,776,0.419816,0,0,0.419816,776
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Sheltered Housing - Woodhouse Hills Street,4434,2.398794,22487.32,4.128671952,6.527465952,26921.32
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Suspected Former Warden's Utilities - 10 Stratford Court,2080,1.12528,0,0,1.12528,2080
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 1 Cottingley Court,6853,3.707473,5359.58,0.984018888,4.691491888,12212.58
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 11 Bedford Place,4694,2.539454,0,0,2.539454,4694
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 176 South Parkway,2520,1.36332,-2819,-0.5175684,0.8457516,-299
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 18 Church Lane,14344,7.760104,6149.01,1.128958236,8.889062236,20493.01
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 3A Farfield Drive,20685,11.190585,64206,11.7882216,22.9788066,84891
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 4 Bedford Place,4178,2.260298,5153.72,0.946222992,3.206520992,9331.72
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 5 Victoria Park Grove,4210,2.27761,5689.68,1.044625248,3.322235248,9899.68
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 6 Ceres Court,3832,2.073112,4962.73,0.911157228,2.984269228,8794.73
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 6 Cottingley Court,4260,2.30466,-14368.32,-2.638023552,-0.333363552,-10108.32
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 6 Healey Croft,5028,2.720148,-23913.31,-4.390483716,-1.670335716,-18885.31
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 6 Waterloo Court,0,0,7809.74,1.433868264,1.433868264,7809.74
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 7 Audby Close,3920,2.12072,-1816.69,-0.333544284,1.787175716,2103.31
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 7 Cottingley Court,1226,0.663266,2245.83,0.412334388,1.075600388,3471.83
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 8 Cottingley Court,1155,0.624855,-478.25,-0.0878067,0.5370483,676.75
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 83 Scott Hall Grove,22775,12.321275,74129.99,13.61026616,25.93154116,96904.99
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 85 Scott Hall Grove,20034,10.838394,81949.22,15.04587679,25.88427079,101983.22
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - 9 Cottingley Court,1116,0.603756,0,0,0.603756,1116
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Beechwood Supported Living,6947,3.758327,69662.81,12.79009192,16.54841892,76609.81
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Flat 12 Bewerley Croft,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Flat 14 Bewerley Croft,1993,1.078213,4675.01,0.858331836,1.936544836,6668.01
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Flat 3 Delph View,4130,2.23433,35409.96,6.501268656,8.735598656,39539.96
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Flat 4  Bewerley Croft,2740,1.48234,7846.92,1.440694512,2.923034512,10586.92
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Flat 4 Albert Court,4971,2.689311,893.17,0.163986012,2.853297012,5864.17
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Flat 6  Bewerley Croft,2056,1.112296,9380.1,1.72218636,2.83448236,11436.1
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,"Independent Living Project - Flat 6, 7 Joseph Street",1742,0.942422,10370.68,1.904056848,2.846478848,12112.68
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Flat 9 Holmsley Green,5501,2.976041,3951.1,0.72542196,3.70146296,9452.1
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Landlords Supply & Communal Lounge - Spen Croft,184,0.099544,9641.05,1.77009678,1.86964078,9825.05
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Landlords Supply - Bewerley Croft,0,0,949.88,0.174397968,0.174397968,949.88
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Spen Croft - Flat A 142 Spen Lane,1696,0.917536,13480.76,2.475067536,3.392603536,15176.76
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Spen Croft - Flat B 142 Spen Lane,74,0.040034,13620.03,2.500637508,2.540671508,13694.03
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Spen Croft - Flat C 142 Spen Lane,2413,1.305433,16400.8,3.01118688,4.31661988,18813.8
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Spen Croft - Flat F 144 Spen Lane,0,0,5671.22,1.041235992,1.041235992,5671.22
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Independent Living Project - Spen Croft - Flat K 144 Spen Lane,71,0.038411,5534.51,1.016136036,1.054547036,5605.51
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Abbey Mills,1054,0.570214,0,0,0.570214,1054
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Ashfield Works - Communal Facilities,104,0.056264,0,0,0.056264,104
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Ashton Road Light Industrial Estate - Communal Area,9989,5.404049,0,0,5.404049,9989
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Barkston House,134346,72.681186,0,0,72.681186,134346
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Cottingley Precinct,27162,14.694642,0,0,14.694642,27162
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Cottingley Springs Travellers Site,4806,2.600046,0,0,2.600046,4806
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Cross Lane Industrial Estate,2130,1.15233,0,0,1.15233,2130
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Croydon House,56827,30.743407,0,0,30.743407,56827
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Enterprise House,21203,11.470823,273011.52,50.12491507,61.59573807,294214.52
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Gotts Park Golf Club,27033,14.624853,227254.18,41.72386745,56.34872045,254287.18
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Kirkgate Market,1203696.4,651.1997524,0,0,651.1997524,1203696.4
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Kirkgate Market - Game Row Barbecue,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Kirkgate Market Trader Pillar - Briggate & Commercial Street,2298,1.243218,0,0,1.243218,2298
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Ledston Luck Enterprise Park,31428,17.002548,0,0,17.002548,31428
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Leodis Court,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Moorside Maltings,11775,6.370275,0,0,6.370275,11775
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Seacroft Light Industrial Units,8258,4.467578,0,0,4.467578,8258
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - St Anns Mill,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Station Yard,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - The Idas,6208,3.358528,0,0,3.358528,6208
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Theaker Lane Industrial Units,42507,22.996287,0,0,22.996287,42507
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Westminster Buildings,45613,24.676633,217369.91,39.90911548,64.58574848,262982.91
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Landlord's Supply - Commercial - Woodhouse Lane Multistorey Car Park,493170.1,266.8050241,0,0,266.8050241,493170.1
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Dry - Garforth Squash & Leisure Centre,112341,60.776481,309820.48,56.88304013,117.6595211,422161.48
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Dry - Mandela Centre Sports Hall,39701,21.478241,0,0,21.478241,39701
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Dry - Middleton Leisure Centre,157573.4,85.2472094,363852.04,66.80323454,152.0504439,521425.44
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Dry - Richmond Hill Leisure Centre,17474,9.453434,140467.06,25.78975222,35.24318622,157941.06
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - Aireborough Leisure Centre,500351.7,270.6902697,2231076.15,409.6255811,680.3158508,2731427.85
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - Fearnville Sports Centre,422550,228.59955,1759354.74,323.0175303,551.6170803,2181904.74
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - John Charles Centre for Sport ,2407458.7,1302.435157,7295448.89,1339.444416,2641.879573,9702907.59
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - John Smeaton Leisure Centre,567020.2,306.7579282,1253918.95,230.2195192,536.9774474,1820939.15
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - Kippax Leisure Centre,350846,189.807686,1470978.72,270.071693,459.879379,1821824.72
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - Kirkstall Leisure Centre,491214.5,265.7470445,1957987.79,359.4865582,625.2336027,2449202.29
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - Pudsey Leisure Centre,374310.4,202.5019264,1192016.72,218.8542698,421.3561962,1566327.12
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - Rothwell Leisure Centre,648143.4,350.6455794,2401891.27,440.9872372,791.6328166,3050034.67
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - Scott Hall Leisure Centre,434012,234.800492,1840757.5,337.963077,572.763569,2274769.5
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Leisure Centre - Wet - Wetherby Leisure Centre,308805.8,167.0639378,1861662.19,341.8011781,508.8651159,2170467.99
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Ardsley & Tingley,5077,2.746657,26026.4,4.77844704,7.52510404,31103.4
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Armley Heights,13747,7.437127,0,0,7.437127,13747
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Beeston,27832,15.057112,38515.79,7.071499044,22.12861104,66347.79
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Boston Spa Branch,4729,2.558389,19866.42,3.647474712,6.205863712,24595.42
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Bramley,17039,9.218099,220382.63,40.46225087,49.68034987,237421.63
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Burley,15014,8.122574,150933.71,27.71142916,35.83400316,165947.71
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Calverley,117116,63.359756,0,0,63.359756,117116
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Chapel Allerton,14770,7.99057,82070.25,15.0680979,23.0586679,96840.25
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Crossgates,65417,35.390597,258989.46,47.55046486,82.94106186,324406.46
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Farsley,7698,4.164618,22863.82,4.197797352,8.362415352,30561.82
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Garforth,126999.3,68.7066213,0,0,68.7066213,126999.3
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Gildersome Library & Meeting Hall,9079,4.911739,56785.17,10.42575721,15.33749621,65864.17
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Guiseley,13335,7.214235,66195.6,12.15351216,19.36774716,79530.6
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Halton,23443,12.682663,33166.49,6.089367564,18.77203056,56609.49
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Headingley,19072,10.317952,0,0,10.317952,19072
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Horsforth Library & Mechanics Institute,91226,49.353266,258930.71,47.53967836,96.89294436,350156.71
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Hunslet,23603,12.769223,150453.36,27.6232369,40.3924599,174056.36
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Kippax Branch,25448,13.767368,70011.81,12.85416832,26.62153632,95459.81
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Methley,8036,4.347476,0,0,4.347476,8036
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Moor Allerton,45151,24.426691,194247.47,35.66383549,60.09052649,239398.47
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Library - Morley,46745,25.289045,226377.91,41.56298428,66.85202928,273122.91
